"";"station";"name";"date";"awnd";"pgtm";"prcp";"snow";"snwd";"tavg";"tmax";"tmin";"wdf2";"wdf5";"wsf2";"wsf5";"wt01";"wt02";"wt03";"wt08"
"604";"US1NYWC0032";"BRIARCLIFF MANOR 1.3 NE, NY US";"2022-12-24";"";NA;"";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"605";"US1NYWC0032";"BRIARCLIFF MANOR 1.3 NE, NY US";"2022-12-25";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"606";"US1NYWC0032";"BRIARCLIFF MANOR 1.3 NE, NY US";"2022-12-26";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"607";"US1NYWC0032";"BRIARCLIFF MANOR 1.3 NE, NY US";"2022-12-27";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"608";"US1NYWC0032";"BRIARCLIFF MANOR 1.3 NE, NY US";"2022-12-28";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"609";"US1NYWC0032";"BRIARCLIFF MANOR 1.3 NE, NY US";"2022-12-29";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"610";"US1NYWC0032";"BRIARCLIFF MANOR 1.3 NE, NY US";"2022-12-30";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"611";"US1NYWC0032";"BRIARCLIFF MANOR 1.3 NE, NY US";"2022-12-31";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"612";"US1NYWC0035";"LARCHMONT 1.1 NNE, NY US";"2022-12-22";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"613";"US1NYWC0035";"LARCHMONT 1.1 NNE, NY US";"2022-12-23";"";NA;"0.79";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"614";"US1NYWC0035";"LARCHMONT 1.1 NNE, NY US";"2022-12-24";"";NA;"0.12";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"615";"US1NYWC0035";"LARCHMONT 1.1 NNE, NY US";"2022-12-25";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"616";"US1NYWC0035";"LARCHMONT 1.1 NNE, NY US";"2022-12-26";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"617";"US1NYWC0035";"LARCHMONT 1.1 NNE, NY US";"2022-12-27";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"618";"US1NYWC0035";"LARCHMONT 1.1 NNE, NY US";"2022-12-28";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"619";"US1NYWC0035";"LARCHMONT 1.1 NNE, NY US";"2022-12-29";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"620";"US1NYWC0035";"LARCHMONT 1.1 NNE, NY US";"2022-12-30";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"621";"US1NYWC0035";"LARCHMONT 1.1 NNE, NY US";"2022-12-31";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"622";"US1NYNS0070";"BELLMORE 0.9 SSE, NY US";"2022-12-22";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"623";"US1NYNS0070";"BELLMORE 0.9 SSE, NY US";"2022-12-23";"";NA;"0.29";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"624";"US1NYNS0070";"BELLMORE 0.9 SSE, NY US";"2022-12-24";"";NA;"0.11";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"625";"US1NYNS0070";"BELLMORE 0.9 SSE, NY US";"2022-12-25";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"626";"US1NYNS0070";"BELLMORE 0.9 SSE, NY US";"2022-12-26";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"627";"US1NYNS0070";"BELLMORE 0.9 SSE, NY US";"2022-12-27";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"628";"US1NYNS0070";"BELLMORE 0.9 SSE, NY US";"2022-12-28";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"629";"US1NYNS0070";"BELLMORE 0.9 SSE, NY US";"2022-12-29";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"630";"US1NYNS0070";"BELLMORE 0.9 SSE, NY US";"2022-12-30";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"631";"US1NYNS0070";"BELLMORE 0.9 SSE, NY US";"2022-12-31";"";NA;"0.02";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"632";"US1NYQN0033";"HOWARD BEACH 0.4 NNW, NY US";"2022-12-22";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"633";"US1NYQN0033";"HOWARD BEACH 0.4 NNW, NY US";"2022-12-23";"";NA;"0.61";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"634";"US1NYQN0033";"HOWARD BEACH 0.4 NNW, NY US";"2022-12-24";"";NA;"0.06";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"635";"US1NYQN0033";"HOWARD BEACH 0.4 NNW, NY US";"2022-12-25";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"636";"US1NYQN0033";"HOWARD BEACH 0.4 NNW, NY US";"2022-12-26";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"637";"US1NYQN0033";"HOWARD BEACH 0.4 NNW, NY US";"2022-12-27";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"638";"US1NYQN0033";"HOWARD BEACH 0.4 NNW, NY US";"2022-12-28";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"639";"US1NYQN0033";"HOWARD BEACH 0.4 NNW, NY US";"2022-12-29";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"640";"US1NYQN0033";"HOWARD BEACH 0.4 NNW, NY US";"2022-12-30";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"641";"US1NYQN0033";"HOWARD BEACH 0.4 NNW, NY US";"2022-12-31";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"642";"US1NJMD0070";"NEW BRUNSWICK 1.8 E, NJ US";"2022-12-22";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"643";"US1NJMD0070";"NEW BRUNSWICK 1.8 E, NJ US";"2022-12-23";"";NA;"0.89";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"644";"US1NJMD0070";"NEW BRUNSWICK 1.8 E, NJ US";"2022-12-24";"";NA;"0.09";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"645";"US1NJMD0070";"NEW BRUNSWICK 1.8 E, NJ US";"2022-12-25";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"646";"US1NJMD0070";"NEW BRUNSWICK 1.8 E, NJ US";"2022-12-26";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"647";"US1NJMD0070";"NEW BRUNSWICK 1.8 E, NJ US";"2022-12-27";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"648";"US1NJMD0070";"NEW BRUNSWICK 1.8 E, NJ US";"2022-12-28";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"649";"US1NJMD0070";"NEW BRUNSWICK 1.8 E, NJ US";"2022-12-29";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"650";"US1NJMD0070";"NEW BRUNSWICK 1.8 E, NJ US";"2022-12-30";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"651";"US1NJMD0070";"NEW BRUNSWICK 1.8 E, NJ US";"2022-12-31";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"652";"US1NYNS0034";"WANTAGH 0.3 ESE, NY US";"2022-12-22";"";NA;"";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"653";"US1NYNS0034";"WANTAGH 0.3 ESE, NY US";"2022-12-23";"";NA;"";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"654";"US1NYNS0034";"WANTAGH 0.3 ESE, NY US";"2022-12-24";"";NA;"0.18";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"655";"US1NYNS0034";"WANTAGH 0.3 ESE, NY US";"2022-12-25";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"656";"US1NYNS0034";"WANTAGH 0.3 ESE, NY US";"2022-12-26";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"657";"US1NYNS0034";"WANTAGH 0.3 ESE, NY US";"2022-12-27";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"658";"US1NYNS0034";"WANTAGH 0.3 ESE, NY US";"2022-12-28";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"659";"US1NYNS0034";"WANTAGH 0.3 ESE, NY US";"2022-12-29";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"660";"US1NYNS0034";"WANTAGH 0.3 ESE, NY US";"2022-12-30";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"661";"US1NYNS0034";"WANTAGH 0.3 ESE, NY US";"2022-12-31";"";NA;"0.04";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"662";"US1NJUN0042";"WESTFIELD 0.8 WSW, NJ US";"2022-12-22";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"663";"US1NJUN0042";"WESTFIELD 0.8 WSW, NJ US";"2022-12-23";"";NA;"1.42";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"664";"US1NJUN0042";"WESTFIELD 0.8 WSW, NJ US";"2022-12-26";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"665";"US1NJUN0042";"WESTFIELD 0.8 WSW, NJ US";"2022-12-27";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"666";"US1NJUN0042";"WESTFIELD 0.8 WSW, NJ US";"2022-12-28";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"667";"US1NJUN0042";"WESTFIELD 0.8 WSW, NJ US";"2022-12-29";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"668";"US1NJUN0042";"WESTFIELD 0.8 WSW, NJ US";"2022-12-31";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"669";"USW00094741";"TETERBORO AIRPORT, NJ US";"2022-12-22";"9.17";1916;"0.25";"";"";NA;8,33;-2,22;80;100;"23.0";"34.0";NA;NA;NA;NA
"670";"USW00094741";"TETERBORO AIRPORT, NJ US";"2022-12-23";"18.12";1700;"1.83";"";"";NA;14,44;-13,89;230;240;"33.1";"45.0";NA;NA;NA;NA
"671";"USW00094741";"TETERBORO AIRPORT, NJ US";"2022-12-24";"15.21";102;"0.00";"";"";NA;-9,44;-14,44;240;240;"23.9";"35.1";NA;NA;NA;NA
"672";"USW00094741";"TETERBORO AIRPORT, NJ US";"2022-12-25";"12.30";1015;"0.00";"";"";NA;-2,22;-10,56;240;250;"21.0";"27.1";NA;NA;NA;NA
"673";"USW00094741";"TETERBORO AIRPORT, NJ US";"2022-12-26";"7.61";158;"0.00";"";"";NA;-1,67;-8,33;230;260;"14.1";"18.1";NA;NA;NA;NA
"674";"USW00094741";"TETERBORO AIRPORT, NJ US";"2022-12-27";"6.71";50;"0.00";"";"";NA;1,11;-3,33;270;240;"13.0";"17.0";NA;NA;NA;NA
"675";"USW00094741";"TETERBORO AIRPORT, NJ US";"2022-12-28";"6.04";1148;"0.00";"";"";NA;8,33;-3,33;210;220;"17.0";"23.0";NA;NA;NA;NA
"676";"USW00094741";"TETERBORO AIRPORT, NJ US";"2022-12-29";"3.80";1128;"0.00";"";"";NA;8,89;-2,22;190;210;"12.1";"16.1";NA;NA;NA;NA
"677";"USW00094741";"TETERBORO AIRPORT, NJ US";"2022-12-30";"3.13";1213;"0.00";"";"";NA;15,56;-0,56;200;160;"12.1";"21.0";NA;NA;NA;NA
"678";"USW00094741";"TETERBORO AIRPORT, NJ US";"2022-12-31";"0.67";951;"0.28";"";"";NA;11,11;2,78;140;120;"6.0";"10.1";NA;NA;NA;NA
"679";"US1NJBG0043";"MAYWOOD 0.2 SW, NJ US";"2022-12-22";"";NA;"0.15";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"680";"US1NJBG0043";"MAYWOOD 0.2 SW, NJ US";"2022-12-23";"";NA;"2.04";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"681";"US1NJBG0043";"MAYWOOD 0.2 SW, NJ US";"2022-12-24";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"682";"US1NJBG0043";"MAYWOOD 0.2 SW, NJ US";"2022-12-25";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"683";"US1NJBG0043";"MAYWOOD 0.2 SW, NJ US";"2022-12-26";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"684";"US1NJBG0043";"MAYWOOD 0.2 SW, NJ US";"2022-12-27";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"685";"US1NJBG0043";"MAYWOOD 0.2 SW, NJ US";"2022-12-28";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"686";"US1NJBG0043";"MAYWOOD 0.2 SW, NJ US";"2022-12-29";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"687";"US1NJBG0043";"MAYWOOD 0.2 SW, NJ US";"2022-12-30";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"688";"US1NJBG0043";"MAYWOOD 0.2 SW, NJ US";"2022-12-31";"";NA;"0.05";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"689";"USC00066655";"PUTNAM LAKE, CT US";"2022-12-22";"";NA;"0.00";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"690";"USC00066655";"PUTNAM LAKE, CT US";"2022-12-23";"";NA;"0.80";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"691";"USC00066655";"PUTNAM LAKE, CT US";"2022-12-24";"";NA;"0.33";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"692";"USC00066655";"PUTNAM LAKE, CT US";"2022-12-25";"";NA;"0.00";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"693";"USC00066655";"PUTNAM LAKE, CT US";"2022-12-26";"";NA;"0.00";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"694";"USC00066655";"PUTNAM LAKE, CT US";"2022-12-27";"";NA;"0.00";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"695";"USC00066655";"PUTNAM LAKE, CT US";"2022-12-28";"";NA;"0.00";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"696";"USC00066655";"PUTNAM LAKE, CT US";"2022-12-29";"";NA;"0.00";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"697";"USC00066655";"PUTNAM LAKE, CT US";"2022-12-30";"";NA;"0.00";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"698";"USC00066655";"PUTNAM LAKE, CT US";"2022-12-31";"";NA;"0.00";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"699";"USW00094745";"WESTCHESTER CO AIRPORT, NY US";"2022-12-22";"9.84";2144;"0.21";"";"";NA;8,89;-3,89;70;60;"23.9";"36.9";NA;NA;NA;NA
"700";"USW00094745";"WESTCHESTER CO AIRPORT, NY US";"2022-12-23";"17.90";442;"0.73";"";"";NA;13,89;-13,89;130;140;"36.9";"52.1";NA;NA;NA;NA
"701";"USW00094745";"WESTCHESTER CO AIRPORT, NY US";"2022-12-24";"12.30";404;"0.00";"";"";NA;-10;-15;270;260;"19.9";"30.0";NA;NA;NA;NA
"702";"USW00094745";"WESTCHESTER CO AIRPORT, NY US";"2022-12-25";"9.62";1227;"0.00";"";"";NA;-2,78;-11,11;270;270;"16.1";"23.9";NA;NA;NA;NA
"703";"USW00094745";"WESTCHESTER CO AIRPORT, NY US";"2022-12-26";"8.05";937;"0.00";"";"";NA;-2,22;-8,89;310;300;"21.9";"25.1";NA;NA;NA;NA
"704";"USW00094745";"WESTCHESTER CO AIRPORT, NY US";"2022-12-27";"5.14";1233;"0.00";"";"";NA;0;-3,33;300;270;"12.1";"17.0";NA;NA;NA;NA
"705";"USW00094745";"WESTCHESTER CO AIRPORT, NY US";"2022-12-28";"3.58";1302;"0.00";"";"";NA;7,22;-2,78;210;210;"14.1";"21.0";NA;NA;NA;NA
"706";"USW00094745";"WESTCHESTER CO AIRPORT, NY US";"2022-12-29";"2.46";1420;"0.00";"";"";NA;10;-1,11;230;230;"8.1";"12.1";NA;NA;NA;NA
"707";"USW00094745";"WESTCHESTER CO AIRPORT, NY US";"2022-12-30";"3.13";1310;"0.00";"";"";NA;15;1,67;180;160;"8.9";"11.0";NA;NA;NA;NA
"708";"USW00094745";"WESTCHESTER CO AIRPORT, NY US";"2022-12-31";"1.57";2307;"0.34";"";"";NA;11,11;3,33;140;260;"8.1";"10.1";NA;NA;NA;NA
"709";"US1NJMD0104";"HIGHLAND PARK 0.4 NE, NJ US";"2022-12-22";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"710";"US1NJMD0104";"HIGHLAND PARK 0.4 NE, NJ US";"2022-12-23";"";NA;"0.89";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"711";"US1NJMD0104";"HIGHLAND PARK 0.4 NE, NJ US";"2022-12-24";"";NA;"0.10";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"712";"US1NJMD0104";"HIGHLAND PARK 0.4 NE, NJ US";"2022-12-25";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"713";"US1NJMD0104";"HIGHLAND PARK 0.4 NE, NJ US";"2022-12-26";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"714";"US1NJMD0104";"HIGHLAND PARK 0.4 NE, NJ US";"2022-12-27";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"715";"US1NJMD0104";"HIGHLAND PARK 0.4 NE, NJ US";"2022-12-28";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"716";"US1NJMD0104";"HIGHLAND PARK 0.4 NE, NJ US";"2022-12-29";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"717";"US1NJMD0104";"HIGHLAND PARK 0.4 NE, NJ US";"2022-12-30";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"718";"US1NJMD0104";"HIGHLAND PARK 0.4 NE, NJ US";"2022-12-31";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"719";"US1NJMS0016";"KINNELON 1.4 SE, NJ US";"2022-12-23";"";NA;"1.65";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"720";"US1NJMD0062";"OLD BRIDGE TWP 5.1 NE, NJ US";"2022-12-22";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"721";"US1NJMD0062";"OLD BRIDGE TWP 5.1 NE, NJ US";"2022-12-23";"";NA;"1.33";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"722";"US1NJMD0062";"OLD BRIDGE TWP 5.1 NE, NJ US";"2022-12-24";"";NA;"0.11";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"723";"US1NJMD0062";"OLD BRIDGE TWP 5.1 NE, NJ US";"2022-12-25";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"724";"US1NJMD0062";"OLD BRIDGE TWP 5.1 NE, NJ US";"2022-12-26";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"725";"US1NJMD0062";"OLD BRIDGE TWP 5.1 NE, NJ US";"2022-12-27";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"726";"US1NJMD0062";"OLD BRIDGE TWP 5.1 NE, NJ US";"2022-12-28";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"727";"US1NJMD0062";"OLD BRIDGE TWP 5.1 NE, NJ US";"2022-12-29";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"728";"US1NJMD0062";"OLD BRIDGE TWP 5.1 NE, NJ US";"2022-12-30";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"729";"US1NJMD0062";"OLD BRIDGE TWP 5.1 NE, NJ US";"2022-12-31";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"730";"US1NJMS0011";"BOONTON 0.6 NW, NJ US";"2022-12-22";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"731";"US1NJMS0011";"BOONTON 0.6 NW, NJ US";"2022-12-23";"";NA;"1.36";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"732";"US1NJMS0011";"BOONTON 0.6 NW, NJ US";"2022-12-24";"";NA;"0.45";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"733";"US1NJMS0011";"BOONTON 0.6 NW, NJ US";"2022-12-25";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"734";"US1NJMS0011";"BOONTON 0.6 NW, NJ US";"2022-12-27";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"735";"US1NJMS0011";"BOONTON 0.6 NW, NJ US";"2022-12-28";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"736";"US1NJMS0011";"BOONTON 0.6 NW, NJ US";"2022-12-29";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"737";"US1NJMS0011";"BOONTON 0.6 NW, NJ US";"2022-12-30";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"738";"US1NJMS0011";"BOONTON 0.6 NW, NJ US";"2022-12-31";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"739";"US1NYSF0092";"AMITYVILLE 0.6 NNE, NY US";"2022-12-22";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"740";"US1NYSF0092";"AMITYVILLE 0.6 NNE, NY US";"2022-12-23";"";NA;"0.27";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"741";"US1NYSF0092";"AMITYVILLE 0.6 NNE, NY US";"2022-12-24";"";NA;"0.05";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"742";"US1NYSF0092";"AMITYVILLE 0.6 NNE, NY US";"2022-12-25";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"743";"US1NYSF0092";"AMITYVILLE 0.6 NNE, NY US";"2022-12-26";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"744";"US1NYSF0092";"AMITYVILLE 0.6 NNE, NY US";"2022-12-27";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"745";"US1NYSF0092";"AMITYVILLE 0.6 NNE, NY US";"2022-12-28";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"746";"US1NYSF0092";"AMITYVILLE 0.6 NNE, NY US";"2022-12-29";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"747";"US1NYSF0092";"AMITYVILLE 0.6 NNE, NY US";"2022-12-30";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"748";"US1NYSF0092";"AMITYVILLE 0.6 NNE, NY US";"2022-12-31";"";NA;"0.09";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"749";"US1NJPS0038";"BLOOMINGDALE 1.6 S, NJ US";"2022-12-22";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"750";"US1NJPS0038";"BLOOMINGDALE 1.6 S, NJ US";"2022-12-23";"";NA;"1.37";"";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"751";"US1NJPS0038";"BLOOMINGDALE 1.6 S, NJ US";"2022-12-28";"";NA;"0.00";"0.0";"";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"752";"US1NYKN0025";"BROOKLYN 3.1 NW, NY US";"2022-12-22";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"753";"US1NYKN0025";"BROOKLYN 3.1 NW, NY US";"2022-12-23";"";NA;"1.59";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"754";"US1NYKN0025";"BROOKLYN 3.1 NW, NY US";"2022-12-24";"";NA;"";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"755";"US1NYKN0025";"BROOKLYN 3.1 NW, NY US";"2022-12-25";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
"756";"US1NYKN0025";"BROOKLYN 3.1 NW, NY US";"2022-12-26";"";NA;"0.00";"0.0";"0.0";NA;NA;NA;NA;NA;"";"";NA;NA;NA;NA
